country,sector,sector_code,scenario,scenario_name,year,floor_total_Mm2,floor_added_Mm2,floor_demolished_Mm2
NLD,Residential,resid,A_r,Combined R,2035,826.7873706271579,2.813476748075596,1.9509893718637015
NLD,Residential,resid,A_r,Combined R,2040,791.8858097813608,2.079221197120302,1.870723156100314
NLD,Residential,resid,A_r,Combined R,2045,755.3368916092791,1.6458995507581238,1.7882285189948306
NLD,Residential,resid,A_r,Combined R,2050,718.8111404010655,1.5304613390098551,1.701908891761957
NLD,Residential,resid,A_r,Combined R,2055,715.3459544714023,1.6715046037873693,1.6860835044062665
NLD,Residential,resid,A_r,Combined R,2060,711.9352573416402,1.756255815719062,1.8512087224382738
NLD,Residential,resid,A_r,Combined R,2070,707.6626558581028,2.1360059401056857,2.110211609753045
NLD,Residential,resid,A_r,Combined R,2080,706.3910262103744,2.5921967033118776,2.4208678697660213
NLD,Residential,resid,A_r,Combined R,2090,700.1609883582627,2.2583450496099244,2.69390002504467
NLD,Residential,resid,A_r,Combined R,2100,689.1931115212091,1.915080437104063,2.9131060397092674
NLD,Residential,resid,A_tp,Combined TP,2025,888.5930108857556,5.055090124172678,1.8361750065245865
NLD,Residential,resid,A_tp,Combined TP,2030,773.2940546080936,3.721779644858073,1.839476117616824
NLD,Residential,resid,A_tp,Combined TP,2035,658.1015955367475,3.140053267864831,1.3718601339676113
NLD,Residential,resid,A_tp,Combined TP,2040,543.7756084726426,2.5798888850029957,1.005505888815031
NLD,Residential,resid,A_tp,Combined TP,2045,431.93159364739273,2.098435385862309,0.7117836736397901
NLD,Residential,resid,A_tp,Combined TP,2050,324.04179989051704,1.7213581515577567,0.47343837998694754
NLD,Residential,resid,A_tp,Combined TP,2055,322.55282305612354,0.04391118799613376,0.4293911985780091
NLD,Residential,resid,A_tp,Combined TP,2060,321.0782868897416,0.07541966576569313,0.48161278076549285
NLD,Residential,resid,A_tp,Combined TP,2070,319.2545483108817,0.291472709732081,0.5635928882441427
NLD,Residential,resid,A_tp,Combined TP,2080,318.76226485895376,0.5428134453398953,0.6756344778390504
NLD,Residential,resid,A_tp,Combined TP,2090,316.0159271371776,0.4355958013071352,0.7859994715481684
NLD,Residential,resid,A_tp,Combined TP,2100,311.1179593451001,0.3286828334507521,0.8895545131753421
NLD,Commercial,comm,R,Reference,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,R,Reference,2030,1307.84686693143,21.497773825308002,9.296660076612
NLD,Commercial,comm,R,Reference,2035,1353.03406349951,18.59602261338,9.558583299764
NLD,Commercial,comm,R,Reference,2040,1383.3962411729901,15.82765931206,9.755223777364
NLD,Commercial,comm,R,Reference,2045,1401.46690148851,13.54411046596,9.929978402856
NLD,Commercial,comm,R,Reference,2050,1412.99565829543,12.418931057296,10.113179695912
NLD,Commercial,comm,R,Reference,2055,1418.53711718715,11.427565950874,10.31927417253
NLD,Commercial,comm,R,Reference,2060,1420.91158803723,11.021982151158001,10.547087981141999
NLD,Commercial,comm,R,Reference,2070,1424.09413918883,11.485849771805,11.167594656645
NLD,Commercial,comm,R,Reference,2080,1428.66394617363,11.910425987731001,11.453445289251
NLD,Commercial,comm,R,Reference,2090,1420.82831348943,10.601588446075999,11.385151714496
NLD,Commercial,comm,R,Reference,2100,1401.73317018191,9.0238791139740009,10.933393444726
NLD,Commercial,comm,N_r,Narrow R,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,N_r,Narrow R,2030,1300.09702848707,19.947806136436,9.296660076612
NLD,Commercial,comm,N_r,Narrow R,2035,1339.50838465707,17.440231893872003,9.557960659872
NLD,Commercial,comm,N_r,Narrow R,2040,1365.77757623351,15.004417170746,9.750578855458
NLD,Commercial,comm,N_r,Narrow R,2045,1381.21030329227,13.002080309318,9.915534897566
NLD,Commercial,comm,N_r,Narrow R,2050,1391.04947238723,12.049678542872,10.08184472388
NLD,Commercial,comm,N_r,Narrow R,2055,1395.53015363995,11.159871026715999,10.263734776172
NLD,Commercial,comm,N_r,Narrow R,2060,1397.27928624523,10.810716622813999,10.460890101758
NLD,Commercial,comm,N_r,Narrow R,2070,1399.94111264323,11.291227863581,11.025045223781
NLD,Commercial,comm,N_r,Narrow R,2080,1404.33163090435,11.67772875871,11.238676932598
NLD,Commercial,comm,N_r,Narrow R,2090,1396.60888247447,10.349266665347999,11.121541508336
NLD,Commercial,comm,N_r,Narrow R,2100,1377.83578223943,8.779547241970999,10.656857265475
NLD,Commercial,comm,N_tp,Narrow TP,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,N_tp,Narrow TP,2030,1287.18063107983,17.364526654988,9.296660076612
NLD,Commercial,comm,N_tp,Narrow TP,2035,1316.96558658631,15.51391402802,9.556922926724
NLD,Commercial,comm,N_tp,Narrow TP,2040,1336.41313466771,13.632346935232,9.742837318952
NLD,Commercial,comm,N_tp,Narrow TP,2045,1347.44930629851,12.098696714906,9.891462388746
NLD,Commercial,comm,N_tp,Narrow TP,2050,1354.47249587355,11.434257685494,10.029619770486
NLD,Commercial,comm,N_tp,Narrow TP,2055,1357.18521439463,10.713712819776001,10.17116911556
NLD,Commercial,comm,N_tp,Narrow TP,2060,1357.89211659187,10.458607408899999,10.317226969452
NLD,Commercial,comm,N_tp,Narrow TP,2070,1359.68606840055,10.966858016527,10.787462835659
NLD,Commercial,comm,N_tp,Narrow TP,2080,1363.77777212219,11.289900043681001,10.880729671517
NLD,Commercial,comm,N_tp,Narrow TP,2090,1356.24316411623,9.928730364142,10.682191164738
NLD,Commercial,comm,N_tp,Narrow TP,2100,1338.0068023352298,8.372327455292,10.195963633392001
NLD,Commercial,comm,S_r,Slow R,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,S_r,Slow R,2030,1307.84686693143,21.497773825308002,9.296660076612
NLD,Commercial,comm,S_r,Slow R,2035,1353.03406349951,17.860900496676,8.82346118306
NLD,Commercial,comm,S_r,Slow R,2040,1383.39624117299,14.496091975946,8.42365644125
NLD,Commercial,comm,S_r,Slow R,2045,1401.46690148851,11.692729940638,8.078597877534
NLD,Commercial,comm,S_r,Slow R,2050,1412.99565829543,10.076660218446,7.770908857062
NLD,Commercial,comm,S_r,Slow R,2055,1418.53711718715,8.595815071339999,7.487523292996
NLD,Commercial,comm,S_r,Slow R,2060,1420.91158803723,8.201569225718,7.726675055702
NLD,Commercial,comm,S_r,Slow R,2070,1424.09413918883,8.500642883348,8.182387768188
NLD,Commercial,comm,S_r,Slow R,2080,1428.66394617363,8.889892716767,8.432912018287
NLD,Commercial,comm,S_r,Slow R,2090,1420.82831348943,7.777391145139,8.560954413559
NLD,Commercial,comm,S_r,Slow R,2100,1401.73317018191,6.666656911603,8.576171242355
NLD,Commercial,comm,S_tp,Slow TP,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,S_tp,Slow TP,2030,1307.84686693143,21.497773825308002,9.296660076612
NLD,Commercial,comm,S_tp,Slow TP,2035,1353.03406349951,17.162810454906,8.12537114129
NLD,Commercial,comm,S_tp,Slow TP,2040,1383.3962411729901,13.291454818866,7.21901928417
NLD,Commercial,comm,S_tp,Slow TP,2045,1401.46690148851,10.110009926034,6.49587786293
NLD,Commercial,comm,S_tp,Slow TP,2050,1412.99565829543,8.209041765266,5.903290403882
NLD,Commercial,comm,S_tp,Slow TP,2055,1418.53711718715,6.515217518988,5.406925740644
NLD,Commercial,comm,S_tp,Slow TP,2060,1420.91158803723,6.184202004594,5.7093078345779995
NLD,Commercial,comm,S_tp,Slow TP,2070,1424.09413918883,6.518578988888,6.200323873728
NLD,Commercial,comm,S_tp,Slow TP,2080,1428.66394617363,7.027684834089,6.570704135609
NLD,Commercial,comm,S_tp,Slow TP,2090,1420.82831348943,6.008856964745998,6.792420233166
NLD,Commercial,comm,S_tp,Slow TP,2100,1401.73317018191,4.982316058485001,6.8918303892370005
NLD,Commercial,comm,C_r,Close R,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,C_r,Close R,2030,1307.84686693143,21.497773825308002,9.296660076612
NLD,Commercial,comm,C_r,Close R,2035,1353.03406349951,18.59602261338,9.558583299764
NLD,Commercial,comm,C_r,Close R,2040,1383.3962411729901,15.82765931206,9.755223777364
NLD,Commercial,comm,C_r,Close R,2045,1401.46690148851,13.54411046596,9.929978402856
NLD,Commercial,comm,C_r,Close R,2050,1412.99565829543,12.418931057296,10.113179695912
NLD,Commercial,comm,C_r,Close R,2055,1418.53711718715,11.427565950874,10.31927417253
NLD,Commercial,comm,C_r,Close R,2060,1420.91158803723,11.021982151158001,10.547087981141999
NLD,Commercial,comm,C_r,Close R,2070,1424.09413918883,11.485849771805,11.167594656645
NLD,Commercial,comm,C_r,Close R,2080,1428.66394617363,11.910425987731001,11.453445289251
NLD,Commercial,comm,C_r,Close R,2090,1420.82831348943,10.601588446075999,11.385151714496
NLD,Commercial,comm,C_r,Close R,2100,1401.73317018191,9.0238791139740009,10.933393444726
NLD,Commercial,comm,C_tp,Close TP,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,C_tp,Close TP,2030,1307.84686693143,21.497773825308002,9.296660076612
NLD,Commercial,comm,C_tp,Close TP,2035,1353.03406349951,18.59602261338,9.558583299764
NLD,Commercial,comm,C_tp,Close TP,2040,1383.3962411729901,15.82765931206,9.755223777364
NLD,Commercial,comm,C_tp,Close TP,2045,1401.46690148851,13.54411046596,9.929978402856
NLD,Commercial,comm,C_tp,Close TP,2050,1412.99565829543,12.418931057296,10.113179695912
NLD,Commercial,comm,C_tp,Close TP,2055,1418.53711718715,11.427565950874,10.31927417253
NLD,Commercial,comm,C_tp,Close TP,2060,1420.91158803723,11.021982151158001,10.547087981141999
NLD,Commercial,comm,C_tp,Close TP,2070,1424.09413918883,11.485849771805,11.167594656645
NLD,Commercial,comm,C_tp,Close TP,2080,1428.66394617363,11.910425987731001,11.453445289251
NLD,Commercial,comm,C_tp,Close TP,2090,1420.82831348943,10.601588446075999,11.385151714496
NLD,Commercial,comm,C_tp,Close TP,2100,1401.73317018191,9.0238791139740009,10.933393444726
NLD,Commercial,comm,A_r,Combined R,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,A_r,Combined R,2030,1300.09702848707,19.947806136436,9.296660076612
NLD,Commercial,comm,A_r,Combined R,2035,1339.50838465707,16.705249526899998,8.8229782929
NLD,Commercial,comm,A_r,Combined R,2040,1365.77757623351,13.674642263684,8.420803948396
NLD,Commercial,comm,A_r,Combined R,2045,1381.21030329227,11.157981678234,8.071436266482
NLD,Commercial,comm,A_r,Combined R,2050,1391.04947238723,9.725950979248001,7.758117160256
NLD,Commercial,comm,A_r,Combined R,2055,1395.53015363995,8.364609447058001,7.468473196514
NLD,Commercial,comm,A_r,Combined R,2060,1397.27928624523,8.046256966051999,7.6964304449959995
NLD,Commercial,comm,A_r,Combined R,2070,1399.94111264323,8.396258476226999,8.130075836427
NLD,Commercial,comm,A_r,Combined R,2080,1404.3316309043498,8.784328181642,8.34527635553
NLD,Commercial,comm,A_r,Combined R,2090,1396.60888247447,7.663211634793,8.435486477781
NLD,Commercial,comm,A_r,Combined R,2100,1377.83578223943,6.539543742207,8.416853765711
NLD,Commercial,comm,A_tp,Combined TP,2025,1246.84129818795,24.952305655091997,8.918297702852
NLD,Commercial,comm,A_tp,Combined TP,2030,1287.18063107983,17.364526654988,9.296660076612
NLD,Commercial,comm,A_tp,Combined TP,2035,1316.96558658631,14.081343211444,8.124352110148001
NLD,Commercial,comm,A_tp,Combined TP,2040,1336.41313466771,11.103523108346,7.214013492066
NLD,Commercial,comm,A_tp,Combined TP,2045,1347.44930629851,8.692279873634,6.485045547474
NLD,Commercial,comm,A_tp,Combined TP,2050,1354.47249587355,7.290795660544,5.886157745536
NLD,Commercial,comm,A_tp,Combined TP,2055,1357.18521439463,5.9263974887719995,5.383853784556
NLD,Commercial,comm,A_tp,Combined TP,2060,1357.89211659187,5.8138287173959995,5.672448277948
NLD,Commercial,comm,A_tp,Combined TP,2070,1359.68606840055,6.315152307778,6.13575712691
NLD,Commercial,comm,A_tp,Combined TP,2080,1363.77777212219,6.868277276279,6.459106904115
NLD,Commercial,comm,A_tp,Combined TP,2090,1356.24316411623,5.8711875321399996,6.624648332736
NLD,Commercial,comm,A_tp,Combined TP,2100,1338.0068023352298,4.840097881485,6.663734059585
NLD,Buildings total,total,R,Reference,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,R,Reference,2030,2200.4799512817394,25.999928479111148,11.396485542968598
NLD,Buildings total,total,R,Reference,2035,2247.2739032028294,22.7679509676237,11.934301269810895
NLD,Buildings total,total,R,Reference,2040,2276.4093245909926,19.60551840907957,12.413804137905782
NLD,Buildings total,total,R,Reference,2045,2291.3553110540206,17.111955880308596,12.872786837054763
NLD,Buildings total,total,R,Reference,2050,2299.675631143694,16.124517566226267,13.336137028569244
NLD,Buildings total,total,R,Reference,2055,2300.9347355652744,15.075019852385312,13.813189218645356
NLD,Buildings total,total,R,Reference,2060,2299.095209290941,14.822530173914817,14.297321712870254
NLD,Buildings total,total,R,Reference,2070,2296.996223983818,15.826126486840556,15.317890870205508
NLD,Buildings total,total,R,Reference,2080,2299.9883510413256,16.81153272083543,15.981215039969419
NLD,Buildings total,total,R,Reference,2090,2284.4607515936827,15.007924834328353,16.163210577389968
NLD,Buildings total,total,R,Reference,2100,2251.8310283953824,12.849105529439422,15.825585984629546
NLD,Buildings total,total,N_r,Narrow R,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,N_r,Narrow R,2030,2159.0686470676014,23.48043060711276,11.327159241212753
NLD,Buildings total,total,N_r,Narrow R,2035,2166.2957930455273,20.55077142754829,11.774855483662604
NLD,Buildings total,total,N_r,Narrow R,2040,2157.6635048917447,17.66407466620316,12.139715473210424
NLD,Buildings total,total,N_r,Narrow R,2045,2136.5474077103363,15.399814179120193,12.45633231087724
NLD,Buildings total,total,N_r,Narrow R,2050,2109.8609722243673,14.485406322073125,12.748273438229086
NLD,Buildings total,total,N_r,Narrow R,2055,2110.876482937938,14.174551118382631,13.151913185486327
NLD,Buildings total,total,N_r,Narrow R,2060,2109.2148742740296,13.95126766788949,13.558665370818677
NLD,Buildings total,total,N_r,Narrow R,2070,2107.604093518705,14.87051594360708,14.448324274737853
NLD,Buildings total,total,N_r,Narrow R,2080,2110.722980152829,15.707058066726315,14.964274296916665
NLD,Buildings total,total,N_r,Narrow R,2090,2096.7702466084133,13.9687607850565,15.04179785657145
NLD,Buildings total,total,N_r,Narrow R,2100,2067.029359407547,11.915972949806699,14.65779788886352
NLD,Buildings total,total,N_tp,Narrow TP,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,N_tp,Narrow TP,2030,2060.4746856879237,21.086306299846076,11.136136194228824
NLD,Buildings total,total,N_tp,Narrow TP,2035,1975.0673143733816,18.8336712216974,11.321213244426142
NLD,Buildings total,total,N_tp,Narrow TP,2040,1880.189079534572,16.51701521400221,11.36306504964171
NLD,Buildings total,total,N_tp,Narrow TP,2045,1779.3814502117966,14.576470912351772,11.296293935852878
NLD,Buildings total,total,N_tp,Narrow TP,2050,1678.5150142520065,13.563456696111391,11.150998721887357
NLD,Buildings total,total,N_tp,Narrow TP,2055,1679.7387294547827,11.983850262328673,11.371697356945493
NLD,Buildings total,total,N_tp,Narrow TP,2060,1678.9710923027797,11.78270472444448,11.609770119161379
NLD,Buildings total,total,N_tp,Narrow TP,2070,1678.9413074305894,12.487528578844469,12.22551802622286
NLD,Buildings total,total,N_tp,Narrow TP,2080,1682.5407235122789,13.019791181299665,12.462583119792308
NLD,Buildings total,total,N_tp,Narrow TP,2090,1672.2596809063657,11.486515130848964,12.367174334980788
NLD,Buildings total,total,N_tp,Narrow TP,2100,1649.1253866989628,9.731847623449331,11.938984939291858
NLD,Buildings total,total,S_r,Slow R,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,S_r,Slow R,2030,2200.4799512817394,25.999928479111148,11.396485542968598
NLD,Buildings total,total,S_r,Slow R,2035,2247.2739130666955,21.7171451556976,10.914224752725387
NLD,Buildings total,total,S_r,Slow R,2040,2276.4093580668173,17.63378611967926,10.505259822212341
NLD,Buildings total,total,S_r,Slow R,2045,2291.355319229772,14.292280528596367,10.149386010177492
NLD,Buildings total,total,S_r,Slow R,2050,2299.6756392611687,12.487942469291449,9.828580807409967
NLD,Buildings total,total,S_r,Slow R,2055,2300.9347171528407,10.631026015656802,9.52973811108129
NLD,Buildings total,total,S_r,Slow R,2060,2299.0951909365826,10.337891101375988,9.969487119829243
NLD,Buildings total,total,S_r,Slow R,2070,2296.996205780605,11.100491942305945,10.740527533145258
NLD,Buildings total,total,S_r,Slow R,2080,2299.9884252342986,12.047945766093555,11.370406056752483
NLD,Buildings total,total,S_r,Slow R,2090,2284.4608616835826,10.521387921056501,11.833446823837514
NLD,Buildings total,total,S_r,Slow R,2100,2251.831169949257,8.987325702134148,12.11954622513384
NLD,Buildings total,total,S_tp,Slow TP,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,S_tp,Slow TP,2030,2200.4799512817394,25.999928479111148,11.396485542968598
NLD,Buildings total,total,S_tp,Slow TP,2035,2247.273923836998,20.64602232699823,9.972706477293022
NLD,Buildings total,total,S_tp,Slow TP,2040,2276.409392822804,15.752520562770776,8.873329652277539
NLD,Buildings total,total,S_tp,Slow TP,2045,2291.3553334654043,11.793207275979265,7.99798678906097
NLD,Buildings total,total,S_tp,Slow TP,2050,2299.6756534203178,9.526293935156193,7.282317374051808
NLD,Buildings total,total,S_tp,Slow TP,2055,2300.934707386516,7.347056573093358,6.684316632689321
NLD,Buildings total,total,S_tp,Slow TP,2060,2299.095181214778,7.125015586113277,7.132805280814716
NLD,Buildings total,total,S_tp,Slow TP,2070,2296.9961961374884,7.949423957163023,7.853680405393859
NLD,Buildings total,total,S_tp,Slow TP,2080,2299.988474937025,9.033989182184023,8.529603996403676
NLD,Buildings total,total,S_tp,Slow TP,2090,2284.460935060579,7.633148442614861,9.048867229773702
NLD,Buildings total,total,S_tp,Slow TP,2100,2251.8312648498995,6.240273836005307,9.424001783795479
NLD,Buildings total,total,C_r,Close R,2025,2135.4343090737057,30.007395779264677,10.754472709376586
NLD,Buildings total,total,C_r,Close R,2030,2200.4799512817394,25.999928479111148,11.396485542968598
NLD,Buildings total,total,C_r,Close R,2035,2247.2739032028294,22.7679509676237,11.934301269810895
