"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"3870","Toronto","CAN","Northern America","Compact midrise",5,0.873874013388758
"3871","Toronto","CAN","Northern America","Large lowrise",5,0.447107580333917
"3872","Toronto","CAN","Northern America","Open lowrise",5,-1.24920602606759
"3873","Toronto","CAN","Northern America","Open midrise",5,-0.160969648316788
"3874","Toronto","CAN","Northern America","Compact lowrise",6,1.37210643933886
"3875","Toronto","CAN","Northern America","Compact midrise",6,0.835330441291015
"3876","Toronto","CAN","Northern America","Large lowrise",6,0.496412198816127
"3877","Toronto","CAN","Northern America","Open lowrise",6,-0.860974803496735
"3878","Toronto","CAN","Northern America","Open midrise",6,-0.0954494087449097
"3879","Toronto","CAN","Northern America","Compact lowrise",7,1.11941663497393
"3880","Toronto","CAN","Northern America","Compact midrise",7,0.849219239562335
"3881","Toronto","CAN","Northern America","Large lowrise",7,0.530336259877869
"3882","Toronto","CAN","Northern America","Open lowrise",7,-0.599051273686826
"3883","Toronto","CAN","Northern America","Open midrise",7,0.034961169254947
"3884","Toronto","CAN","Northern America","Compact lowrise",8,1.11298718952237
"3885","Toronto","CAN","Northern America","Compact midrise",8,0.80023350779711
"3886","Toronto","CAN","Northern America","Large lowrise",8,0.568822426481
"3887","Toronto","CAN","Northern America","Open lowrise",8,-0.682684611820249
"3888","Toronto","CAN","Northern America","Open midrise",8,-0.0453557618644414
"3889","Toronto","CAN","Northern America","Compact lowrise",9,1.30807091304005
"3890","Toronto","CAN","Northern America","Compact midrise",9,0.766017965181137
"3891","Toronto","CAN","Northern America","Large lowrise",9,0.663777410514946
"3892","Toronto","CAN","Northern America","Open lowrise",9,-0.937832429987518
"3893","Toronto","CAN","Northern America","Open midrise",9,-0.153309185705267
"3894","Toronto","CAN","Northern America","Compact lowrise",10,1.66840056994768
"3895","Toronto","CAN","Northern America","Compact midrise",10,0.973978343355578
"3896","Toronto","CAN","Northern America","Large lowrise",10,1.20009249528914
"3897","Toronto","CAN","Northern America","Open lowrise",10,-1.62965106275081
"3898","Toronto","CAN","Northern America","Open midrise",10,-0.48180756114285
"3899","Toronto","CAN","Northern America","Compact lowrise",11,3.41550843308472
"3900","Toronto","CAN","Northern America","Compact midrise",11,1.99852751913461
"3901","Toronto","CAN","Northern America","Large lowrise",11,2.37530103932825
"3902","Toronto","CAN","Northern America","Open lowrise",11,-3.07003946903133
"3903","Toronto","CAN","Northern America","Open midrise",11,-0.776618084121618
"3904","Toronto","CAN","Northern America","Compact lowrise",12,38.8199349946877
"3905","Toronto","CAN","Northern America","Compact midrise",12,12.5384265766545
"3906","Toronto","CAN","Northern America","Large lowrise",12,-88.3957692707114
"3907","Toronto","CAN","Northern America","Open lowrise",12,-65.1842618420959
"3908","Toronto","CAN","Northern America","Open midrise",12,-19.6960430248874
"3909","Turin","ITA","Southern Europe","Compact lowrise",1,-18.2368640149297
"3910","Turin","ITA","Southern Europe","Compact midrise",1,1.67194440562323
"3911","Turin","ITA","Southern Europe","Large lowrise",1,-4.04642338601953
"3912","Turin","ITA","Southern Europe","Open lowrise",1,-5.86691935189983
"3913","Turin","ITA","Southern Europe","Open midrise",1,1.22506273034172
"3914","Turin","ITA","Southern Europe","Sparsely built",1,113.382026787912
"3915","Turin","ITA","Southern Europe","Compact lowrise",2,-12.970827437584
"3916","Turin","ITA","Southern Europe","Compact midrise",2,0.765197025173416
"3917","Turin","ITA","Southern Europe","Large lowrise",2,-3.18135503421695
"3918","Turin","ITA","Southern Europe","Open lowrise",2,-3.0896978474733
"3919","Turin","ITA","Southern Europe","Open midrise",2,1.1032291216821
"3920","Turin","ITA","Southern Europe","Sparsely built",2,86.3060398759496
"3921","Turin","ITA","Southern Europe","Compact lowrise",3,-6.51563705631907
"3922","Turin","ITA","Southern Europe","Compact midrise",3,0.00778702901538644
"3923","Turin","ITA","Southern Europe","Large lowrise",3,-1.91946407371527
"3924","Turin","ITA","Southern Europe","Open lowrise",3,-1.7573956188144
"3925","Turin","ITA","Southern Europe","Open midrise",3,0.567193301942681
"3926","Turin","ITA","Southern Europe","Sparsely built",3,44.4776610805551
"3927","Turin","ITA","Southern Europe","Compact lowrise",4,-4.16064812312472
"3928","Turin","ITA","Southern Europe","Compact midrise",4,-0.241384261848104
"3929","Turin","ITA","Southern Europe","Large lowrise",4,-1.31776787393697
"3930","Turin","ITA","Southern Europe","Open lowrise",4,-0.874323853102541
"3931","Turin","ITA","Southern Europe","Open midrise",4,0.452895784315765
"3932","Turin","ITA","Southern Europe","Sparsely built",4,32.1037326360414
"3933","Turin","ITA","Southern Europe","Compact lowrise",5,-3.19916027391146
"3934","Turin","ITA","Southern Europe","Compact midrise",5,-0.222689719736953
"3935","Turin","ITA","Southern Europe","Large lowrise",5,-1.024118506825
"3936","Turin","ITA","Southern Europe","Open lowrise",5,-0.678340494034743
"3937","Turin","ITA","Southern Europe","Open midrise",5,0.341436374906145
"3938","Turin","ITA","Southern Europe","Sparsely built",5,24.8241095893986
"3939","Turin","ITA","Southern Europe","Compact lowrise",6,-2.72867171282414
"3940","Turin","ITA","Southern Europe","Compact midrise",6,-0.117064602849587
"3941","Turin","ITA","Southern Europe","Large lowrise",6,-0.858444520043855
"3942","Turin","ITA","Southern Europe","Open lowrise",6,-0.691957266649904
"3943","Turin","ITA","Southern Europe","Open midrise",6,0.233631377614352
"3944","Turin","ITA","Southern Europe","Sparsely built",6,19.7152943064478
"3945","Turin","ITA","Southern Europe","Compact lowrise",7,-2.5635717023888
"3946","Turin","ITA","Southern Europe","Compact midrise",7,-0.10645404371461
"3947","Turin","ITA","Southern Europe","Large lowrise",7,-0.797880663098297
"3948","Turin","ITA","Southern Europe","Open lowrise",7,-0.709278595193107
"3949","Turin","ITA","Southern Europe","Open midrise",7,0.173179526334426
"3950","Turin","ITA","Southern Europe","Sparsely built",7,17.3412501037684
"3951","Turin","ITA","Southern Europe","Compact lowrise",8,-2.70564270287263
"3952","Turin","ITA","Southern Europe","Compact midrise",8,-0.096072252554738
"3953","Turin","ITA","Southern Europe","Large lowrise",8,-0.824176082607528
"3954","Turin","ITA","Southern Europe","Open lowrise",8,-0.70109421210634
"3955","Turin","ITA","Southern Europe","Open midrise",8,0.172009517175127
"3956","Turin","ITA","Southern Europe","Sparsely built",8,17.6514912388496
"3957","Turin","ITA","Southern Europe","Compact lowrise",9,-3.31097788433524
"3958","Turin","ITA","Southern Europe","Compact midrise",9,-0.104575482654851
"3959","Turin","ITA","Southern Europe","Large lowrise",9,-0.978567794343893
"3960","Turin","ITA","Southern Europe","Open lowrise",9,-0.799444506839273
"3961","Turin","ITA","Southern Europe","Open midrise",9,0.266292871481924
"3962","Turin","ITA","Southern Europe","Sparsely built",9,21.6579920662579
"3963","Turin","ITA","Southern Europe","Compact lowrise",10,-4.68226595007723
"3964","Turin","ITA","Southern Europe","Compact midrise",10,0.0576249556241733
"3965","Turin","ITA","Southern Europe","Large lowrise",10,-1.18789900612624
"3966","Turin","ITA","Southern Europe","Open lowrise",10,-1.11229751746614
"3967","Turin","ITA","Southern Europe","Open midrise",10,0.472487970905549
"3968","Turin","ITA","Southern Europe","Sparsely built",10,29.8348973596662
"3969","Turin","ITA","Southern Europe","Compact lowrise",11,-8.00705611718947
"3970","Turin","ITA","Southern Europe","Compact midrise",11,0.54504507653073
"3971","Turin","ITA","Southern Europe","Large lowrise",11,-1.94756072252201
"3972","Turin","ITA","Southern Europe","Open lowrise",11,-1.93729238999251
"3973","Turin","ITA","Southern Europe","Open midrise",11,0.706825794273675
"3974","Turin","ITA","Southern Europe","Sparsely built",11,47.3632222846694
"3975","Turin","ITA","Southern Europe","Compact lowrise",12,-18.2073967564747
"3976","Turin","ITA","Southern Europe","Compact midrise",12,2.2776351800931
"3977","Turin","ITA","Southern Europe","Large lowrise",12,-4.09264726733322
"3978","Turin","ITA","Southern Europe","Open lowrise",12,-6.36655096420944
"3979","Turin","ITA","Southern Europe","Open midrise",12,0.86963201740643
"3980","Turin","ITA","Southern Europe","Sparsely built",12,92.2359805677932
"3981","Valencia","VEN","South America","Compact lowrise",1,-0.622223964822226
"3982","Valencia","VEN","South America","Compact midrise",1,0.367035750982469
"3983","Valencia","VEN","South America","Large lowrise",1,-1.99162283174456
"3984","Valencia","VEN","South America","Open lowrise",1,-1.31121282164367
"3985","Valencia","VEN","South America","Open midrise",1,0.673141084099064
"3986","Valencia","VEN","South America","Sparsely built",1,-6.38032385692555
"3987","Valencia","VEN","South America","Compact lowrise",2,-0.518818220838922
"3988","Valencia","VEN","South America","Compact midrise",2,-0.0436553711334024
"3989","Valencia","VEN","South America","Large lowrise",2,-1.76160857893029
"3990","Valencia","VEN","South America","Open lowrise",2,-0.684948424263828
"3991","Valencia","VEN","South America","Open midrise",2,0.405127294880054
"3992","Valencia","VEN","South America","Sparsely built",2,-5.17688552713951
"3993","Valencia","VEN","South America","Compact lowrise",3,-0.379088115371441
"3994","Valencia","VEN","South America","Compact midrise",3,-0.17169817624687
"3995","Valencia","VEN","South America","Large lowrise",3,-1.30360346500216
"3996","Valencia","VEN","South America","Open lowrise",3,-0.0656167999015387
"3997","Valencia","VEN","South America","Open midrise",3,0.350597534275198
"3998","Valencia","VEN","South America","Sparsely built",3,-3.2246295454974
"3999","Valencia","VEN","South America","Compact lowrise",4,-0.258750741994512
"4000","Valencia","VEN","South America","Compact midrise",4,-0.467264009085605
"4001","Valencia","VEN","South America","Large lowrise",4,-0.977934026882416
"4002","Valencia","VEN","South America","Open lowrise",4,0.392787259794161
"4003","Valencia","VEN","South America","Open midrise",4,0.0389002767548608
"4004","Valencia","VEN","South America","Sparsely built",4,-1.81369457428146
"4005","Valencia","VEN","South America","Compact lowrise",5,-0.158201042758533
"4006","Valencia","VEN","South America","Compact midrise",5,-0.598536039506084
"4007","Valencia","VEN","South America","Large lowrise",5,-0.740211743231574
"4008","Valencia","VEN","South America","Open lowrise",5,0.61044855224099
"4009","Valencia","VEN","South America","Open midrise",5,-0.125264673469035
"4010","Valencia","VEN","South America","Sparsely built",5,-1.01106050383438
"4011","Valencia","VEN","South America","Compact lowrise",6,-0.0302468158932257
"4012","Valencia","VEN","South America","Compact midrise",6,-0.618909678713325
"4013","Valencia","VEN","South America","Large lowrise",6,-0.552983603309821
"4014","Valencia","VEN","South America","Open lowrise",6,0.798852762145993
"4015","Valencia","VEN","South America","Open midrise",6,-0.136718689298918
"4016","Valencia","VEN","South America","Sparsely built",6,-0.464912981876682
"4017","Valencia","VEN","South America","Compact lowrise",7,0.0562160742321933
"4018","Valencia","VEN","South America","Compact midrise",7,-0.743931188634556
"4019","Valencia","VEN","South America","Large lowrise",7,-0.429946338526222
"4020","Valencia","VEN","South America","Open lowrise",7,1.07290356332351
"4021","Valencia","VEN","South America","Open midrise",7,-0.204937273850461
"4022","Valencia","VEN","South America","Sparsely built",7,0.00985232936095007
"4023","Valencia","VEN","South America","Compact lowrise",8,-0.0586268121588345
"4024","Valencia","VEN","South America","Compact midrise",8,-0.65294016844925
"4025","Valencia","VEN","South America","Large lowrise",8,-0.494190176349478
"4026","Valencia","VEN","South America","Open lowrise",8,0.78523931714104
"4027","Valencia","VEN","South America","Open midrise",8,-0.201009121171163
"4028","Valencia","VEN","South America","Sparsely built",8,-0.295318521707145
"4029","Valencia","VEN","South America","Compact lowrise",9,-0.268580041668483
"4030","Valencia","VEN","South America","Compact midrise",9,-0.461820224684179
"4031","Valencia","VEN","South America","Large lowrise",9,-0.663548497235847
"4032","Valencia","VEN","South America","Open lowrise",9,0.31923010913049
"4033","Valencia","VEN","South America","Open midrise",9,-0.0906166868471813
"4034","Valencia","VEN","South America","Sparsely built",9,-1.00803972977125
"4035","Valencia","VEN","South America","Compact lowrise",10,-0.485103764316026
"4036","Valencia","VEN","South America","Compact midrise",10,-0.152722398474441
"4037","Valencia","VEN","South America","Large lowrise",10,-0.927154732539955
"4038","Valencia","VEN","South America","Open lowrise",10,-0.206748535916863
"4039","Valencia","VEN","South America","Open midrise",10,0.146206470935671
"4040","Valencia","VEN","South America","Sparsely built",10,-2.05438739144826
"4041","Valencia","VEN","South America","Compact lowrise",11,-0.739353439990391
"4042","Valencia","VEN","South America","Compact midrise",11,0.165949073839109
"4043","Valencia","VEN","South America","Large lowrise",11,-1.50011004514827
"4044","Valencia","VEN","South America","Open lowrise",11,-1.24123924503734
"4045","Valencia","VEN","South America","Open midrise",11,0.331832122616571
"4046","Valencia","VEN","South America","Sparsely built",11,-4.42582430763117
"4047","Valencia","VEN","South America","Compact lowrise",12,-0.82441441431145
"4048","Valencia","VEN","South America","Compact midrise",12,0.698344742462245
"4049","Valencia","VEN","South America","Large lowrise",12,-1.99878746048652
"4050","Valencia","VEN","South America","Open lowrise",12,-1.98456838694298
"4051","Valencia","VEN","South America","Open midrise",12,0.923069445425827
"4052","Valencia","VEN","South America","Sparsely built",12,-6.64847960096449
"4053","Vienna","AUT","Western Europe","Compact lowrise",1,-6.18910235256699
"4054","Vienna","AUT","Western Europe","Compact midrise",1,-0.837392732294983
"4055","Vienna","AUT","Western Europe","Large lowrise",1,-0.763724265760163
"4056","Vienna","AUT","Western Europe","Open lowrise",1,-5.63832557147195
"4057","Vienna","AUT","Western Europe","Open midrise",1,-0.397101766466361
"4058","Vienna","AUT","Western Europe","Sparsely built",1,20.1386301068595
"4059","Vienna","AUT","Western Europe","Compact lowrise",2,-3.11552002349105
"4060","Vienna","AUT","Western Europe","Compact midrise",2,-0.881093640236126
"4061","Vienna","AUT","Western Europe","Large lowrise",2,-0.691083699018835
"4062","Vienna","AUT","Western Europe","Open lowrise",2,-3.46736535293172
"4063","Vienna","AUT","Western Europe","Open midrise",2,-0.822623157143142
"4064","Vienna","AUT","Western Europe","Sparsely built",2,2.33674789052503
"4065","Vienna","AUT","Western Europe","Compact lowrise",3,-1.53923415774999
"4066","Vienna","AUT","Western Europe","Compact midrise",3,-0.410451966590241
"4067","Vienna","AUT","Western Europe","Large lowrise",3,-0.536506744782228
"4068","Vienna","AUT","Western Europe","Open lowrise",3,-2.02478741886912
"4069","Vienna","AUT","Western Europe","Open midrise",3,-0.519338160834912
"4070","Vienna","AUT","Western Europe","Sparsely built",3,-1.78702448891269
"4071","Vienna","AUT","Western Europe","Compact lowrise",4,-0.959042007094166
"4072","Vienna","AUT","Western Europe","Compact midrise",4,-0.161652026383469
"4073","Vienna","AUT","Western Europe","Large lowrise",4,-0.54415715089956
"4074","Vienna","AUT","Western Europe","Open lowrise",4,-1.36199835722334
"4075","Vienna","AUT","Western Europe","Open midrise",4,-0.331436919922456
"4076","Vienna","AUT","Western Europe","Sparsely built",4,-1.71876393929214
"4077","Vienna","AUT","Western Europe","Compact lowrise",5,-0.70559363503758
"4078","Vienna","AUT","Western Europe","Compact midrise",5,-0.252079183391375
"4079","Vienna","AUT","Western Europe","Large lowrise",5,-0.345657454995721
"4080","Vienna","AUT","Western Europe","Open lowrise",5,-0.917013270606291
