"","type","MESSAGE_R12","year","scenario","emission_factor","unit"
"289","primary_brick","LAM",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"290","primary_brick","MEA",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"291","primary_brick","MEA",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"292","primary_brick","MEA",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"293","primary_brick","MEA",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"294","primary_brick","MEA",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"295","primary_brick","MEA",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"296","primary_brick","MEA",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"297","primary_brick","MEA",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"298","primary_brick","MEA",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"299","primary_brick","MEA",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"300","primary_brick","MEA",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"301","primary_brick","MEA",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"302","primary_brick","MEA",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"303","primary_brick","MEA",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"304","primary_brick","MEA",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"305","primary_brick","MEA",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"306","primary_brick","MEA",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"307","primary_brick","NAM",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"308","primary_brick","NAM",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"309","primary_brick","NAM",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"310","primary_brick","NAM",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"311","primary_brick","NAM",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"312","primary_brick","NAM",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"313","primary_brick","NAM",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"314","primary_brick","NAM",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"315","primary_brick","NAM",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"316","primary_brick","NAM",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"317","primary_brick","NAM",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"318","primary_brick","NAM",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"319","primary_brick","NAM",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"320","primary_brick","NAM",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"321","primary_brick","NAM",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"322","primary_brick","NAM",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"323","primary_brick","NAM",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"324","primary_brick","PAO",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"325","primary_brick","PAO",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"326","primary_brick","PAO",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"327","primary_brick","PAO",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"328","primary_brick","PAO",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"329","primary_brick","PAO",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"330","primary_brick","PAO",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"331","primary_brick","PAO",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"332","primary_brick","PAO",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"333","primary_brick","PAO",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"334","primary_brick","PAO",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"335","primary_brick","PAO",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"336","primary_brick","PAO",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"337","primary_brick","PAO",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"338","primary_brick","PAO",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"339","primary_brick","PAO",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"340","primary_brick","PAO",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"341","primary_brick","PAS",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"342","primary_brick","PAS",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"343","primary_brick","PAS",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"344","primary_brick","PAS",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"345","primary_brick","PAS",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"346","primary_brick","PAS",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"347","primary_brick","PAS",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"348","primary_brick","PAS",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"349","primary_brick","PAS",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"350","primary_brick","PAS",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"351","primary_brick","PAS",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"352","primary_brick","PAS",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"353","primary_brick","PAS",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"354","primary_brick","PAS",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"355","primary_brick","PAS",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"356","primary_brick","PAS",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"357","primary_brick","PAS",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"358","primary_brick","RCPA",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"359","primary_brick","RCPA",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"360","primary_brick","RCPA",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"361","primary_brick","RCPA",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"362","primary_brick","RCPA",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"363","primary_brick","RCPA",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"364","primary_brick","RCPA",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"365","primary_brick","RCPA",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"366","primary_brick","RCPA",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"367","primary_brick","RCPA",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"368","primary_brick","RCPA",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"369","primary_brick","RCPA",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"370","primary_brick","RCPA",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"371","primary_brick","RCPA",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"372","primary_brick","RCPA",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"373","primary_brick","RCPA",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"374","primary_brick","RCPA",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"375","primary_brick","SAS",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"376","primary_brick","SAS",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"377","primary_brick","SAS",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"378","primary_brick","SAS",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"379","primary_brick","SAS",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"380","primary_brick","SAS",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"381","primary_brick","SAS",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"382","primary_brick","SAS",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"383","primary_brick","SAS",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"384","primary_brick","SAS",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"385","primary_brick","SAS",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"386","primary_brick","SAS",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"387","primary_brick","SAS",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"388","primary_brick","SAS",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"389","primary_brick","SAS",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"390","primary_brick","SAS",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"391","primary_brick","SAS",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"392","primary_brick","WEU",2020,"image_ssp2_base",0.255354211059323,"kgco2e/kg"
"393","primary_brick","WEU",2030,"image_ssp2_base",0.253436368881112,"kgco2e/kg"
"394","primary_brick","WEU",2030,"image_ssp2_rcp19",0.233040632161683,"kgco2e/kg"
"395","primary_brick","WEU",2040,"image_ssp2_base",0.252067883933655,"kgco2e/kg"
"396","primary_brick","WEU",2040,"image_ssp2_rcp19",0.224760200955597,"kgco2e/kg"
"397","primary_brick","WEU",2050,"image_ssp2_base",0.249216103092977,"kgco2e/kg"
"398","primary_brick","WEU",2050,"image_ssp2_rcp19",0.221729875025139,"kgco2e/kg"
"399","primary_brick","WEU",2060,"image_ssp2_base",0.242895938067345,"kgco2e/kg"
"400","primary_brick","WEU",2060,"image_ssp2_rcp19",0.220215127633579,"kgco2e/kg"
"401","primary_brick","WEU",2070,"image_ssp2_base",0.239871420112532,"kgco2e/kg"
"402","primary_brick","WEU",2070,"image_ssp2_rcp19",0.219133406060057,"kgco2e/kg"
"403","primary_brick","WEU",2080,"image_ssp2_base",0.23864220810427,"kgco2e/kg"
"404","primary_brick","WEU",2080,"image_ssp2_rcp19",0.218868300578341,"kgco2e/kg"
"405","primary_brick","WEU",2090,"image_ssp2_base",0.236807361914845,"kgco2e/kg"
"406","primary_brick","WEU",2090,"image_ssp2_rcp19",0.218697755878831,"kgco2e/kg"
"407","primary_brick","WEU",2100,"image_ssp2_base",0.234254489674243,"kgco2e/kg"
"408","primary_brick","WEU",2100,"image_ssp2_rcp19",0.218940619582365,"kgco2e/kg"
"409","primary_concrete","AFR",2020,"image_ssp2_base",0.124062386219819,"kgco2e/kg"
"410","primary_concrete","AFR",2030,"image_ssp2_base",0.122536229123637,"kgco2e/kg"
"411","primary_concrete","AFR",2030,"image_ssp2_rcp19",0.0738530213546054,"kgco2e/kg"
"412","primary_concrete","AFR",2040,"image_ssp2_base",0.121329878868876,"kgco2e/kg"
"413","primary_concrete","AFR",2040,"image_ssp2_rcp19",0.0449392533992874,"kgco2e/kg"
"414","primary_concrete","AFR",2050,"image_ssp2_base",0.119637623205282,"kgco2e/kg"
"415","primary_concrete","AFR",2050,"image_ssp2_rcp19",0.0390190687498328,"kgco2e/kg"
"416","primary_concrete","AFR",2060,"image_ssp2_base",0.115385264007239,"kgco2e/kg"
"417","primary_concrete","AFR",2060,"image_ssp2_rcp19",0.0352053308785502,"kgco2e/kg"
"418","primary_concrete","AFR",2070,"image_ssp2_base",0.111097100324089,"kgco2e/kg"
"419","primary_concrete","AFR",2070,"image_ssp2_rcp19",0.0335475456929143,"kgco2e/kg"
"420","primary_concrete","AFR",2080,"image_ssp2_base",0.10940834457353,"kgco2e/kg"
"421","primary_concrete","AFR",2080,"image_ssp2_rcp19",0.0339955642358017,"kgco2e/kg"
"422","primary_concrete","AFR",2090,"image_ssp2_base",0.108736603274184,"kgco2e/kg"
"423","primary_concrete","AFR",2090,"image_ssp2_rcp19",0.0335411976557319,"kgco2e/kg"
"424","primary_concrete","AFR",2100,"image_ssp2_base",0.107563619131188,"kgco2e/kg"
"425","primary_concrete","AFR",2100,"image_ssp2_rcp19",0.0333885745928327,"kgco2e/kg"
"426","primary_concrete","CHN",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"427","primary_concrete","CHN",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"428","primary_concrete","CHN",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"429","primary_concrete","CHN",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"430","primary_concrete","CHN",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"431","primary_concrete","CHN",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"432","primary_concrete","CHN",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"433","primary_concrete","CHN",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"434","primary_concrete","CHN",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"435","primary_concrete","CHN",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"436","primary_concrete","CHN",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"437","primary_concrete","CHN",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"438","primary_concrete","CHN",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"439","primary_concrete","CHN",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
"440","primary_concrete","CHN",2090,"image_ssp2_rcp19",0.466474384836693,"kgco2e/kg"
"441","primary_concrete","CHN",2100,"image_ssp2_base",0.664333779969531,"kgco2e/kg"
"442","primary_concrete","CHN",2100,"image_ssp2_rcp19",0.469513325229835,"kgco2e/kg"
"443","primary_concrete","EEU",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"444","primary_concrete","EEU",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"445","primary_concrete","EEU",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"446","primary_concrete","EEU",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"447","primary_concrete","EEU",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"448","primary_concrete","EEU",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"449","primary_concrete","EEU",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"450","primary_concrete","EEU",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"451","primary_concrete","EEU",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"452","primary_concrete","EEU",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"453","primary_concrete","EEU",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"454","primary_concrete","EEU",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"455","primary_concrete","EEU",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"456","primary_concrete","EEU",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
"457","primary_concrete","EEU",2090,"image_ssp2_rcp19",0.466474384836693,"kgco2e/kg"
"458","primary_concrete","EEU",2100,"image_ssp2_base",0.664333779969531,"kgco2e/kg"
"459","primary_concrete","EEU",2100,"image_ssp2_rcp19",0.469513325229835,"kgco2e/kg"
"460","primary_concrete","FSU",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"461","primary_concrete","FSU",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"462","primary_concrete","FSU",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"463","primary_concrete","FSU",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"464","primary_concrete","FSU",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"465","primary_concrete","FSU",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"466","primary_concrete","FSU",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"467","primary_concrete","FSU",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"468","primary_concrete","FSU",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"469","primary_concrete","FSU",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"470","primary_concrete","FSU",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"471","primary_concrete","FSU",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"472","primary_concrete","FSU",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"473","primary_concrete","FSU",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
"474","primary_concrete","FSU",2090,"image_ssp2_rcp19",0.466474384836693,"kgco2e/kg"
"475","primary_concrete","FSU",2100,"image_ssp2_base",0.664333779969531,"kgco2e/kg"
"476","primary_concrete","FSU",2100,"image_ssp2_rcp19",0.469513325229835,"kgco2e/kg"
"477","primary_concrete","LAM",2020,"image_ssp2_base",0.604215342531532,"kgco2e/kg"
"478","primary_concrete","LAM",2030,"image_ssp2_base",0.598172586377069,"kgco2e/kg"
"479","primary_concrete","LAM",2030,"image_ssp2_rcp19",0.449116580460369,"kgco2e/kg"
"480","primary_concrete","LAM",2040,"image_ssp2_base",0.118229297234931,"kgco2e/kg"
"481","primary_concrete","LAM",2040,"image_ssp2_rcp19",0.369908212792185,"kgco2e/kg"
"482","primary_concrete","LAM",2050,"image_ssp2_base",0.572966942492282,"kgco2e/kg"
"483","primary_concrete","LAM",2050,"image_ssp2_rcp19",0.338300763893777,"kgco2e/kg"
"484","primary_concrete","LAM",2060,"image_ssp2_base",0.559353950363147,"kgco2e/kg"
"485","primary_concrete","LAM",2060,"image_ssp2_rcp19",0.328888333283824,"kgco2e/kg"
"486","primary_concrete","LAM",2070,"image_ssp2_base",0.548713602542557,"kgco2e/kg"
"487","primary_concrete","LAM",2070,"image_ssp2_rcp19",0.324312232869309,"kgco2e/kg"
"488","primary_concrete","LAM",2080,"image_ssp2_base",0.113279435626546,"kgco2e/kg"
"489","primary_concrete","LAM",2080,"image_ssp2_rcp19",0.32455098707814,"kgco2e/kg"
"490","primary_concrete","LAM",2090,"image_ssp2_base",0.531885347140716,"kgco2e/kg"
"491","primary_concrete","LAM",2090,"image_ssp2_rcp19",0.320277353469135,"kgco2e/kg"
"492","primary_concrete","LAM",2100,"image_ssp2_base",0.111978654710798,"kgco2e/kg"
"493","primary_concrete","LAM",2100,"image_ssp2_rcp19",0.320285568076831,"kgco2e/kg"
"494","primary_concrete","MEA",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"495","primary_concrete","MEA",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"496","primary_concrete","MEA",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"497","primary_concrete","MEA",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"498","primary_concrete","MEA",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"499","primary_concrete","MEA",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"500","primary_concrete","MEA",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"501","primary_concrete","MEA",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"502","primary_concrete","MEA",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"503","primary_concrete","MEA",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"504","primary_concrete","MEA",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"505","primary_concrete","MEA",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"506","primary_concrete","MEA",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"507","primary_concrete","MEA",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
"508","primary_concrete","MEA",2090,"image_ssp2_rcp19",0.466474384836693,"kgco2e/kg"
"509","primary_concrete","MEA",2100,"image_ssp2_base",0.664333779969531,"kgco2e/kg"
"510","primary_concrete","MEA",2100,"image_ssp2_rcp19",0.469513325229835,"kgco2e/kg"
"511","primary_concrete","NAM",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"512","primary_concrete","NAM",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"513","primary_concrete","NAM",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"514","primary_concrete","NAM",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"515","primary_concrete","NAM",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"516","primary_concrete","NAM",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"517","primary_concrete","NAM",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"518","primary_concrete","NAM",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"519","primary_concrete","NAM",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"520","primary_concrete","NAM",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"521","primary_concrete","NAM",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"522","primary_concrete","NAM",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"523","primary_concrete","NAM",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"524","primary_concrete","NAM",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
"525","primary_concrete","NAM",2090,"image_ssp2_rcp19",0.466474384836693,"kgco2e/kg"
"526","primary_concrete","NAM",2100,"image_ssp2_base",0.664333779969531,"kgco2e/kg"
"527","primary_concrete","NAM",2100,"image_ssp2_rcp19",0.469513325229835,"kgco2e/kg"
"528","primary_concrete","PAO",2020,"image_ssp2_base",0.825349510201989,"kgco2e/kg"
"529","primary_concrete","PAO",2030,"image_ssp2_base",0.79802661435771,"kgco2e/kg"
"530","primary_concrete","PAO",2030,"image_ssp2_rcp19",0.609719640022001,"kgco2e/kg"
"531","primary_concrete","PAO",2040,"image_ssp2_base",0.740798042870699,"kgco2e/kg"
"532","primary_concrete","PAO",2040,"image_ssp2_rcp19",0.504022750024063,"kgco2e/kg"
"533","primary_concrete","PAO",2050,"image_ssp2_base",0.710818580398354,"kgco2e/kg"
"534","primary_concrete","PAO",2050,"image_ssp2_rcp19",0.451483976012305,"kgco2e/kg"
"535","primary_concrete","PAO",2060,"image_ssp2_base",0.689925322815031,"kgco2e/kg"
"536","primary_concrete","PAO",2060,"image_ssp2_rcp19",0.415725573320816,"kgco2e/kg"
"537","primary_concrete","PAO",2070,"image_ssp2_base",0.680203461352861,"kgco2e/kg"
"538","primary_concrete","PAO",2070,"image_ssp2_rcp19",0.423893279179192,"kgco2e/kg"
"539","primary_concrete","PAO",2080,"image_ssp2_base",0.67453668911707,"kgco2e/kg"
"540","primary_concrete","PAO",2080,"image_ssp2_rcp19",0.451073993000562,"kgco2e/kg"
"541","primary_concrete","PAO",2090,"image_ssp2_base",0.668619515507331,"kgco2e/kg"
